Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
Tempteys,Asad Rana,"Sunday afternoon we visited this place with the bunch of foodies to experience their new menu which has been added recently. Small outlet with around 15 people can be accommodated at a time.

Coming to the delicacy,
Classic shakes - Poppy cherry and merry cherry were the two shakes which have tried. Poppy cherry was just like butter popcorn shake was decent. Merry cherry was simply outstanding and loved it.
Premium shakes - Cruncy blue berry & Caramel brownie were my favorites. These are the must tried shakes at this place.
Exclusive shake - Coffee hazlenut and cookie feast were delicious too. Cheesecake was decent nothing that great.
Crushers - Orange bright, Poppy corn, mint cucumber are some of the crushers which we tried but all were ok.
Fries - Peri Peri Fries and Cajun spice fries were really outstanding and loved it.
Potato wedges - this one was decent with Jamaican dips.

Overall there new menu is quite a hit and have some amazing exclusive and premium shake which is not too heavy on the pocket and tasty at the same time. As we were invited here by management for the new menu session but will visit again for sure in future to taste other shakes and delicacies.

Must try dish 🌟
Merry cherry
Caramel brownie
Cookie feast
Peri Peri fries",4,"362 Reviews , 4102 Followers",9/19/2018 20:43,5,
Tempteys,Neha Patnaik,"A Sunday afternoon and desserts, definitely makes an awesome combination added to which I had piri piri flavoured Potato wedges and french fries. All under one roof which makes Temptys different from rest.

I in a group of 8 landed this Sunday afternoon to relish their newly added shakes and flavoured snacks.

We were served with Poppy Corn & Merry Cherry as a part of their classic shakes, Caramel Brownie, Crunchy Blue & Berry, Mint o fruit from their premium shakes, Coffee Hazelnut & Cookie feast from their Exclusive shakes and Minty Cucumber, poppycorn and blue and berry from their slush sections.

The perfect shakes were: Poppy Corn, Caramel Brownie and Crunchy Blue & Berry. Poppy corn just took my heartaway. The perfect aroma of corn and it was an add on to this autumn. Caramel Brownie will definitely be favourites to all the chocolate and brownie lovers. Honestly, blue berry flavoured desserts have become my one of the favourite pick in desserts lately.

These are must trial from here. I have never come across any shake which such an amazing variety flavoured taste.

The snacks behaves cherry on the top with piri piri flavour. Someone once said you eat food first with your eyes then with nose and finally you get to taste it. These snacks surpasses everything. The potato wedges and french fries were crispy and had the exemplary colour.

Worth a visit for their special add ons in the menu.

Overall: 4/5

Food: 4/5

Sevice: 5/5

VFM: 4/5

~byinvite",4,"76 Reviews , 474 Followers",9/19/2018 13:14,10,
Tempteys,Swati Nandy,"The Caramel Brownie was one of my favorites. The taste of sweet caramel alongwith the brownies was a perfect combination. When there is too much of sweet, you definitely need some savory. So we had some french fries. Although the sauce on top wasn’t that great the fries were spicy and awesome. ...
Read full post on thegastronomictale.wordpress.com",4,"82 Posts , 1500 Followers",9/19/2018 11:05,0,
Tempteys,Sugandha Saxena,"Tempteys recently revamped their menu, and we got a chance to try the additions at their Gachibowli outlet. This outlet is a mere walking distance away from DLF, and easily locatable in the building next to Vijaya Bank.

All their shakes come with the options of 2 bases Gelato (icecream) and Avalanche (yoghurt). Here's a list of the new ones, and how they fared.

Poppy corn: It looks quite plain, but one sip, and you'll be amazed at the smoky flavour of popcorn hitting you from the sweet shake.
Merry cherry and Crunchy Forest Berry are for those who love the berries.
If you're a Mint enthusiast, do try the Mint o Fruit shake.
For those who can't get enough of cookie shakes, Cookie Feast comes in with Oreo and Little Hearts stacked on the top.
Coffee addicts can try the very appealing Coffee Hazelnut, which was absolutely a pretty sight too!
My personal favourite, though, was Caramel Brownie. The flavour of caramel, with chewy chunks of brownie, and a topping of whipped cream 😍 heavenly!
Another good one was the Cheese Cake shake. It felt like a fruit cake, blended into a shake, and is good if you enjoy that flavour.
There's a whole set of flavours of slushies as well.

Just in case, it gets too sweet, they have French Fries and Potato Wedges, available in a total of 8 flavours. They come in cute little boxes, that you can probably carry away too! We tried and absolutely loved the Chilli Garlic, Real White cheese, and Cajun Spice flavours.
At 89 bucks, they're quite good to be honest.
Do give them a try whenever you're around!

~By invite.",4,"150 Reviews , 2135 Followers",9/17/2018 16:22,13,
Tempteys,Forever_fooodie,"What I love about their shakes are they are not very high in sugar. So sugars don't kill the flavors expected in that shake...!!!

Tried:

poppy corn: Absolutely loved the flavor. You could get a clear flavor of popcorns. Would recommend to try if you love popcorns.

old granola (honey loops) Again amazing. One of the must tries.

berry cherry: Good amount of berries, great flavor. Recommended.
caramel Brownie: This was also pretty good. I am. personally not a caramel flavor lover, so not my fav.

coffee hazel nut: This was just WOW. must have for coffee lovers. They were really generous in putting the coffee in the shake :D. It had a strong coffee flavor. So if you are a true coffee lover you'll like it. ;)
Cheesecake (tuti fruity) : It had exactly tuti fruity flavor. Didn't like it much.
oreo and little hearts (cookie feast): Oreo shake never fails.. :) It was good.
Blueberry slush: I didn't like the slush though. it only seemed to have color but no taste.

Mint o fruit: I don't like mint flavors at all. And was ofc Minty. So not my fav. If you like mint flavors it's for you.

They have different toppings for french fries and potato wedges and they are all just soooo amazing... Must Try.

Cheers.!!",4,"175 Reviews , 573 Followers",9/17/2018 12:46,12,
Tempteys,Kajal Arora,Choco-brownie is definitely a must try,5,"21 Reviews , 11 Followers",9/15/2018 16:38,0,
Tempteys,Srinu Jangam,"nice milkshakes but loosing its quality since the inception. i feel artificial flavors dominate shakes. good ambience, nice staff. 

Ambience: 4/5
food:         3/5
Service:     4/5",3,"3 Reviews , 3 Followers",9/14/2018 12:49,0,
Tempteys,Yum Yum YUMMY !,"Overall Experience - 3.5/5
Seating - 4/5
Taste - 4/5
Service - 3/5 ( slow )
Quality -2/5 ( quality was good but There was a plastic cover piece in my shake )
Value for money - 4/5

I tried almost every shake here . I liked the Raspberry Gelato base , Mango Moon Shake , Sithaphal flavoured Shake. Oreo , Lichi were average in taste. I found a plastic cover in my shake while drinking ( thats why 2/5 ).

I’m a regular customer of Tempteys and I will be :) .",4,"89 Reviews , 202 Followers",9/4/2018 10:57,4,
Tempteys,Soudip Paul,"This was the first time I ordered from Tempteys looking at the reviews and their descriptions of food preparation. I ordered Choco Brownie shake with choco chips as extra toppings, but it was average in taste, not that good what I expected. So for me my first experience was average for the taste of the shake.",3,"1 Review , 1 Follower",9/1/2018 16:05,0,
Tempteys,Prashant Nair,"A cozy little place to chill out for young buddies.. Sink into the lounge chairs with your favourite shakes, creams and flavours.  Could be a delightful menu for kids as well.",4,"5 Reviews , 6 Followers",9/1/2018 11:09,0,
Tempteys,Shivam Khandelwal,"Tempteys is one of the place I have visited quite regularly. Thanks to their nice service and long opening hours. The variety on the thick shakes is amazing and the every next you try feels better then the previous. I like the concept of putting sticky notes all around the walls with comments they received from the customers. The song collection which they play in background has never disappointed me as well.

I would really recommend ""Banana Strawberry"" shake out of all, which has best ratio of sweetness and taste according to me.",5,"60 Reviews , 319 Followers",8/31/2018 23:55,1,
Tempteys,Risheel K,"I haven't got the quality what I payed for.
not worth it.
I have ordered lichi shake with risens add-on but didn't add any risens and lichi shake contain barely any lichi in it.",1,"7 Reviews , 1 Follower",8/31/2018 23:38,0,
Tempteys,Akansha Satyam,Usually I order the same shake from this place it used to be so good. Today I felt that the whipped cream being added had very bad smell and taste. Couldn't finish even half of it.,3,"1 Review , 8 Followers",8/29/2018 18:01,0,
Tempteys,Vineet Ramrakhiany,I ordered the Oreo Shake and the Ferrero Rocher Shake. It was really thick and the taste was amazing. Keep up the good work. I faced just one issue and that was the absence of a straw in my home delivery order which made it difficult for me to enjoy it more delightfully. I insist the management to keep a check on this henceforth. Great shakes nevertheless.,4,"2 Reviews , 13 Followers",8/19/2018 22:54,0,
Tempteys,Smrati Saxena,nice interior with really good shakes. its a good place to hangout with your friends. price is quite high but the product is worth it. staff is also very friendly,4,"18 Reviews , 41 Followers",8/19/2018 18:54,3,
Tempteys,Bhagavan Swaroop Pentapati,good,5,"1 Review , 1 Follower",8/15/2018 23:22,0,
Tempteys,Shrishti Prasad,good service and taste is Good,5,"3 Reviews , 1 Follower",8/15/2018 21:31,0,
Tempteys,Vamsi,bad,1,1 Review,8/12/2018 23:47,0,
Tempteys,Md Rabbani,awesome,5,1 Review,8/3/2018 19:19,0,
Tempteys,Raunaq,"One of my favourites. This place is just amazing. Take any shake and you won't be disappointed.
Tempteys actually justifies it's name.
I really hope the quality remains the same.",5,"20 Reviews , 10 Followers",8/3/2018 1:05,0,
Tempteys,Sharath Chandu,No cornflakes which i ordered specifically,1,"4 Reviews , 26 Followers",7/30/2018 15:42,0,
Tempteys,Sudeepta Ghadei,Tempteys has never disappointed with its wide varities in milk shakes. Love its ambience. Tried Mr. Cake Fruitti which was a big thumbs up! One should definitely try out this & will surely fall in love with this amazing milk shake! Also tried Crunchy Orange that did not meet my expectation. Crunchy Almond Feast is also a good one.,4,"2 Reviews , 82 Followers",7/30/2018 0:37,3,
Tempteys,Naveenkumar,Great,5,1 Review,7/29/2018 20:56,0,
Tempteys,Amlan Sahoo,As usual. The best shakes in the city.,5,"11 Reviews , 2 Followers",7/29/2018 19:57,0,
Tempteys,Rohan,agent was very good. reached on time. Dil Jeet liya,5,0 Reviews,7/29/2018 1:02,0,
Tempteys,Mahesh Y,excellent,5,"0 Reviews , 1 Follower",7/28/2018 19:05,0,
Tempteys,Naveenkumar,Good,4,1 Review,7/27/2018 22:33,0,
Tempteys,Pallavi Tiwary ( FoodLicks),"Tempteys is my favourite place for shakes.. Its a place which makes me little nostalgic as I have some very happy moments attached with this place. Just a glass of shake from Tempteys and it automatically lifts my mood. Every shake has its flavour. Sometimes its so hard for me to settle on one and I just wish I cud drink them all. Name any and its there.. Naughty nutella, FerreroRocher , kitkat shake, Oreo shake, Toblerone, choco brownie, berry berry blast and what not.. The only word for this place is “Excellent” and it speaks all. :) The only thing I wish from this place is that they lessen the cost a bit .Its a bit on the higher side .",5,"35 Reviews , 961 Followers",7/27/2018 16:46,3,
Tempteys,Soumi Home Roy,Too sweet and artificial in taste.,1,"4 Reviews , 8 Followers",7/25/2018 21:18,0,
Tempteys,Tejas Shah,extremely bad quality.,1,"2 Reviews , 2 Followers",7/24/2018 22:46,0,
Tempteys,Pallerla Vishal,milkshake melted..not as excepted,1,"2 Reviews , 1 Follower",7/22/2018 22:53,0,
Tempteys,Niharika,good,5,1 Review,7/21/2018 22:40,0,
Tempteys,Gundlakarthieek,Worst the employees who r doing this are taking out reputation of tempteys,1,"4 Reviews , 1 Follower",7/21/2018 0:30,0,
Tempteys,Bargavikasala,Great taste ..,5,"2 Reviews , 2 Followers",7/20/2018 22:28,0,
Tempteys,Vrushank Kanekar,"It wasn't even a ""Thick"" shake. Ice-cream was not present. they put whipped cream in place of ice cream. taste was bad.",1,"3 Reviews , 1 Follower",7/20/2018 19:06,0,
Tempteys,Vinay Yalamarthy,good delivery !!,5,"5 Reviews , 1 Follower",7/20/2018 18:54,0,
Tempteys,Medhavi Kulkarni,It was delivered on time and got good service.Thank you,5,"3 Reviews , 15 Followers",7/19/2018 23:18,0,
Tempteys,Santosh Kumar Kotta,Awesome,5,"4 Reviews , 3 Followers",7/19/2018 21:01,0,
Tempteys,Rehan,good and polite delivery man,5,"1 Review , 1 Follower",7/16/2018 22:27,0,
Tempteys,Karthik Raj,in love with Tempteys,5,"3 Reviews , 1 Follower",7/16/2018 0:10,0,
Tempteys,Sirisha,why don't you consider instructions given by the customer. I requested not to put whipping cream. This is the 3rd time it happened and i never gave review earlier but this time really got frustrated. Please follow customers instructions.,2,"6 Reviews , 3 Followers",7/15/2018 22:41,0,
Tempteys,Sam Jain,delivery in rain,5,"1 Review , 1 Follower",7/15/2018 1:09,0,
Tempteys,Prithvi Drupadh,good,5,"2 Reviews , 5 Followers",7/13/2018 19:21,0,
Tempteys,Naveen Kumar,Good,5,"8 Reviews , 7 Followers",7/12/2018 22:05,0,
Tempteys,Gowri Prasanth Chaduvula,"Extraordinary , fantastic , marvellous ....... Best shake i have ever had. A big thanks , hugs n kisses to tempteys",5,"4 Reviews , 1 Follower",7/12/2018 20:48,0,
Tempteys,Prateek Gour,Pathetic taste,1,"9 Reviews , 51 Followers",7/11/2018 1:49,0,
Tempteys,Vittal Bvr,good bhehave,5,"1 Review , 48 Followers",7/10/2018 23:50,0,
Tempteys,Madhur,"A paradise for those who have a sweet tooth. Tempteys makes ice cream shakes so awesome that it sweeps you off your feet.

Although they have a bit of cramp seating space, yet sometimes the wait is just worth. They make really thick ice-cream shakes which are all worth trying. Naughty nuttela is a recommendation from my side.

Head there for a late night treat with your gang and you are sure to wrap up the day on a happy note.",5,"90 Reviews , 121 Followers",7/10/2018 7:33,0,
Tempteys,Sudhashree Pattnayak,bdhd,5,"2 Reviews , 10 Followers",7/9/2018 23:50,0,
Tempteys,Abdulbad,delivery man was good ..knows the way exactly,5,1 Review,7/9/2018 19:34,0,
Tempteys,Vasu,Awesome,5,"2 Reviews , 1 Follower",7/8/2018 23:45,0,
Tempteys,Shubho16.11,Amazing,5,"8 Reviews , 1 Follower",7/8/2018 23:41,0,
Tempteys,Rayhan Q,bad packaging. all the almond feasts had barely more than one almond each.,2,"5 Reviews , 1 Follower",7/8/2018 1:51,0,
Tempteys,Eswar,Worst packing milk shake is leaked to outside😡,1,3 Reviews,7/7/2018 23:25,0,
Tempteys,Supriya,i have ordered icecrem tempteys but i dint have an icecrm in that i just have shake what happenning arround and then why of ordering with ectra money and we be on hungry,1,"1 Review , 1 Follower",7/7/2018 1:39,0,
Tempteys,Nikhila Reddy,Ordered Ferrero Rocher Choco shake. was soo yumm.😋 Thanks to Tempteys😊,5,"3 Reviews , 2 Followers",7/4/2018 19:20,0,
Tempteys,PRACHI KASHYAP,great service...😍😍,5,3 Reviews,7/4/2018 12:14,0,
Tempteys,Amit Bhatt,Good oreo shake,4,"25 Reviews , 14 Followers",7/4/2018 1:23,0,
Tempteys,Paul Kiran,"A nice cool place for thickshakes and milk shakes
They use gelatos in making these....
The choco brownie shakes is recommended as always and if your trying for healthier options i suggest ola granola
The service of this place is appreciated

instagram.com",4,"111 Reviews , 3132 Followers",6/30/2018 21:41,6,
Tempteys,Devesh Malik,didn't received order,1,"3 Reviews , 1 Follower",6/30/2018 0:48,0,
Tempteys,Kriti,The Oreo shake was a bit of a disappointment but the Brownie shake as always lived up to expectations.,4,"3 Reviews , 2 Followers",6/28/2018 1:24,0,
Tempteys,Epicurean Tales,"This place is located close to the Hotel Radisson [ 5 minutes walk ] where I was staying, so I choose this place to meet a friend. It has got a nice decor and the seating was very comfortable and relaxed. We were the only customers inside this place during our one hour stay.

I ordered a Coffee Latey Shake [Rs.169] and my friend ordered a Coffee Caramelo Shake [Rs.169]. Both the shakes were really nice and thick. They are made with a blend of lots of ice cream, caramel, coffee and topped with whipping cream.

On my second visit to this place I tried it's Go Guava Shake [Rs.145] and it is my favorite. It tasted awesome with plenty of ice cream blended with guava and topped with Guava crush.

epicureantales.com",4,"452 Reviews , 2464 Followers",6/27/2018 9:10,7,
Tempteys,Praveen,Good,4,2 Reviews,6/26/2018 21:51,0,
Tempteys,Lokesh Kumar,good,5,"5 Reviews , 15 Followers",6/26/2018 12:38,0,
Tempteys,Priyanka Reddy,Awssommmeeeee,5,"2 Reviews , 3 Followers",6/25/2018 22:12,0,
Tempteys,Vinod K,can do better,2,3 Reviews,6/24/2018 23:52,0,
Tempteys,Ritesh Jaiswal,"Their shakes are really good. I tried the Chocolate Munchy Stake. If you like Munch / Perk in your shake, you'd like it. The ambience is also pretty cool. Unlike other shake shops, these guys have a lot of items on their menu.",4,"124 Reviews , 2160 Followers",6/23/2018 17:11,1,
Tempteys,Kranthi Teja,I paid for extra Choco chips..and I didn't even find single chin inside..it's so disgusting. I have already mentioned in instructions like..please don't forget add ons.stll they forgot,1,"1 Review , 1 Follower",6/20/2018 22:24,0,
Tempteys,Amlan Sahoo,"Ordered Mango Moon. The taste should have been proportional. It felt more like yoghurt and less mango.
It’s a problem with any Avanlanche base shake from Tempteys. Otherwise Gelato base shakes have always been good.",4,"11 Reviews , 2 Followers",6/18/2018 13:40,0,
Tempteys,Surya Tej,I don’t feel the taste of flavour that had ordered,2,"2 Reviews , 21 Followers",6/18/2018 0:24,0,
Tempteys,Pyla Deepti,always awesome,5,"7 Reviews , 33 Followers",6/17/2018 16:49,0,
Tempteys,Mani Kumar Mengarthi,I got both Same products,2,"13 Reviews , 2 Followers",6/16/2018 1:09,0,
