Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
Al Saba Restaurant,Hari Prasad Thangavelu,"Have been to this restaurant many times. Taste wise, preferably better than all other restaurants (next to Shah Ghouse, I would say). Quantity wise, one biriyani will be more than enough. Chicken Biriyani with double masala would be a treat to taste buds. Go for it. The chicken would be damn soft and good. Starters like Pepper Chicken, Chicken Tikka, Tandoori, all are good. They need to work more on ambiance as the place is not clean. Moderate pricing and enough number of items to go with.",3,"10 Reviews , 6 Followers",6/15/2018 22:35,0,
Al Saba Restaurant,Sadiksharif,"Found 2 dead flies in the biryani the other day my friend found an insect in the biryani!!! Avoid this place
Horrible place and it’s not good for your health!!! Management is not at all responding even after complaining the issue",1,"1 Review , 2 Followers",6/15/2018 13:30,0,
Al Saba Restaurant,Pavitra Mutyala,"This place is best for ordering food and parcelling it.
This place has no much ambience.
They have the best chicken biryani especially the 600/- pack..... And is worth it!!
Majestic chicken and tandoori chicken are good ones!!",4,"8 Reviews , 11 Followers",6/8/2018 15:08,0,
Al Saba Restaurant,Koppisetti Nageswararao,Good job,5,1 Review,6/8/2018 12:42,0,
Al Saba Restaurant,Vbv Verma,Haleem of this place is 2nd to none. Must try for haleem especially. They are providing much better wuality of food in this price than many other restaurants. Thumbs up to them.,4,"50 Reviews , 153 Followers",6/4/2018 2:33,0,
Al Saba Restaurant,Rajpusapati.testing,"Food is good, food delivery is too late by the the restaurant person. No fault by Zomato agent .",3,"2 Reviews , 1 Follower",6/2/2018 13:15,0,
Al Saba Restaurant,Rajeshmajji30,Haleem was pretty good. Biriyani was so pathetic and there is a suspicious smell. Mutton tasted like beef. Disappointed. Took a decision to never visit again.,2,6 Reviews,6/2/2018 7:20,0,
Al Saba Restaurant,Balu Reddy,nice,5,"1 Review , 1 Follower",6/1/2018 17:28,0,
Al Saba Restaurant,Navata Foods,good delivery and taste also,4,"1 Review , 1 Follower",5/27/2018 21:01,0,
Al Saba Restaurant,Aditya.deepak26,chicken should have been more cooked.,5,"2 Reviews , 1 Follower",5/25/2018 19:49,0,
Al Saba Restaurant,Jaishankar Sai,superb,5,"2 Reviews , 4 Followers",5/25/2018 17:40,0,
Al Saba Restaurant,Siva,we didn't receive what we ordered.,1,"2 Reviews , 1 Follower",5/25/2018 14:34,0,
Al Saba Restaurant,Prasad Dasari,not good,1,"1 Review , 1 Follower",5/24/2018 17:56,0,
Al Saba Restaurant,Paladi Lakshmikanth,Good job,5,"2 Reviews , 10 Followers",5/24/2018 1:05,0,
Al Saba Restaurant,Mahesh Kd,thank you,3,"4 Reviews , 2 Followers",5/24/2018 0:00,0,
Al Saba Restaurant,Mallik Katthera,"Ordered lollipop , got majestic delivered",3,"6 Reviews , 16 Followers",5/22/2018 20:22,0,
Al Saba Restaurant,Ashok Reddy Hunter,bad quality and order came late,1,"1 Review , 40 Followers",5/21/2018 20:17,0,
Al Saba Restaurant,Vijay,delivery time is more than 1 hour,4,"2 Reviews , 1 Follower",5/21/2018 13:29,0,
Al Saba Restaurant,Parimi Srinivas,worst food,1,"4 Reviews , 2 Followers",5/20/2018 0:45,0,
Al Saba Restaurant,Mohanraj Devaraj,very worst,1,"2 Reviews , 11 Followers",5/19/2018 19:03,0,
Al Saba Restaurant,Shajahan M I,the delivery executive's behavior was very very bad. don't ever send a person like this again. more than that he delayed my order also,1,"1 Review , 1 Follower",5/19/2018 17:39,0,
Al Saba Restaurant,Sai Kishore,very tasty,5,"6 Reviews , 1 Follower",5/19/2018 13:39,0,
Al Saba Restaurant,Praveen Kumar Komuravelli,add deserts in menu please,4,"3 Reviews , 1 Follower",5/19/2018 5:04,0,
Al Saba Restaurant,Saji,No quality in haleem,3,1 Review,5/18/2018 22:10,0,
Al Saba Restaurant,Srujana Eedunuri,Grilled chicken Price doesn’t match with the taste...chicken biryani’s price doesn’t match with the chicken quantity ..,1,"1 Review , 4 Followers",5/17/2018 23:50,0,
Al Saba Restaurant,Pavan Akith,dint like it...only the skin looked cooked..rest of the meat smells raw chicken,1,"1 Review , 1 Follower",5/16/2018 23:18,0,
Al Saba Restaurant,Mohanraj Devaraj,size is small,2,"2 Reviews , 11 Followers",5/16/2018 13:57,0,
Al Saba Restaurant,Poonam,good service,4,1 Review,5/13/2018 20:39,0,
Al Saba Restaurant,A Vinod Kumar,we have ordered family pack. but we have received single pack. it took 2hrs to get our order,1,"1 Review , 1 Follower",5/12/2018 0:57,0,
Al Saba Restaurant,Imran Khan,the meat peices were very less for the price being charged,4,"6 Reviews , 1 Follower",5/11/2018 17:10,0,
Al Saba Restaurant,Mourya,"The food is nice, tasty and generous in quality and quantity at a very reasonable price. The place is always crowded for this reason. Ambience is not that great and you can give it a try.",3,"10 Reviews , 2 Followers",5/6/2018 19:10,0,
Al Saba Restaurant,Sai Kiran Talla,curd rice not good,3,4 Reviews,5/6/2018 13:03,0,
Al Saba Restaurant,Imran Khan,overpriced,3,"6 Reviews , 1 Follower",5/5/2018 21:06,0,
Al Saba Restaurant,Bhoopal,quality of food was poor. need to improve.,3,1 Review,5/4/2018 23:14,0,
Al Saba Restaurant,Manoj.ramprit07,excellent,5,2 Reviews,5/4/2018 20:09,0,
Al Saba Restaurant,Venky Vadapally,quantity is less,4,"1 Review , 3 Followers",5/4/2018 11:42,0,
Al Saba Restaurant,Syed Mohsin,nice,3,"4 Reviews , 3 Followers",5/2/2018 17:23,0,
Al Saba Restaurant,Vinayturubilli,not good,1,"7 Reviews , 1 Follower",5/1/2018 20:17,0,
Al Saba Restaurant,Jamall Mohammed,Awesome quality chicken has been cocked well I wish you to continue in the same way ....,5,"1 Review , 3 Followers",4/29/2018 21:11,0,
Al Saba Restaurant,Satish Naidu,Good,5,"2 Reviews , 1 Follower",4/29/2018 13:15,0,
Al Saba Restaurant,Ravindra Babu,Good serve,4,"1 Review , 1 Follower",4/27/2018 14:04,0,
Al Saba Restaurant,Abdul Karim,d,1,"2 Reviews , 1 Follower",4/24/2018 21:59,0,
Al Saba Restaurant,Praveen Kumar Komuravelli,speed delivery,5,"3 Reviews , 1 Follower",4/24/2018 20:00,0,
Al Saba Restaurant,Ani Aliyas,Visited more than 6 times... Biriyani taste is really good as usual. Properly cooked rich flavoured biriyani. Clean dining area and service is also good.,5,"12 Reviews , 35 Followers",4/16/2018 2:42,0,
Al Saba Restaurant,Calming Storm,"Went to this place after hearing great reports about its biryani. Tried chilly paneer(okay), veg biryani(okay), rumali roti, and kaju masala curry(bad). The ambiance is below average and serving is very bad.",2.5,"161 Reviews , 1783 Followers",3/24/2018 19:42,0,
Al Saba Restaurant,Arvind Varma,Pretty decent taste of Biryani. I like this place as it is quick to serve and yet never loses its taste. I always have the chicken Biryani over here when I don't want to risk tasting anything new.,4,"60 Reviews , 186 Followers",3/22/2018 20:15,1,
Al Saba Restaurant,Biswamit Dhal,"Food quality is not good and the restaurant is also not clean at all.

Service is bad and they don't accept cards / Paytm.

Food: 1/5
Ambiance: 0/5
Service: 1/5

I don't recommend this place.",1,"21 Reviews , 54 Followers",3/12/2018 17:58,0,
Al Saba Restaurant,Giri Talari,"There was a lot of disturbance ,but running area service was good but ambiance was not good , money is sortable ,Biryani was not so good .Irani chai is good",3,3 Reviews,3/2/2018 7:10,0,
Al Saba Restaurant,Foodtrakar,Ordered Al-saba special mutton biryani. The quantity was good enough for 2 people with large appetite. Mutton pieces were soft and the taste is really good. Got very less pieces and the Biryani is medium spiced. They charge 5% extra on bill if you pay by card. Service is good.,3.5,"57 Reviews , 150 Followers",3/1/2018 9:57,0,
Al Saba Restaurant,The Big Tummy Review,"Tried grilled chicken and mutton Biryani here.

The mutton Biryani was pretty good and the quantity was great.

Grilled chicken was really disappointing. It had very less flavor, the chicken was completely dry and did not feel fresh at all!",2.5,"126 Reviews , 809 Followers",2/2/2018 9:32,2,
Al Saba Restaurant,Biswajit,"My friend too here for IRANI tea 🍵 .
Though I did not had any food over her the tea was good I had been here 4 time only to have tea when ever i visit Hyderabad",2.5,"81 Reviews , 319 Followers",1/14/2018 4:28,0,
Al Saba Restaurant,Ranjith Chinni,"Another place fo delicious Hyderabadi rum biryani and irani chai.
There are numerous places across city for dum biryani and this is one of thr best. Although the spices used and cooking process is same, every biryani in different in its flavour.
This is a pocket friendly place available late night.
Both Chicken and Mutton biryani are good and they also serve fish biryani here which is also a must try dish. Kebabs are also very good here.
Coming to ambience, its a huge place with chai cafe kind of ambiance but they also have AC hall for family section.
Service is the only terrible thing here. Even during the peek lunch time, they say biryani is over and fresh hundi is awaited, which is terrible.
I mostly do take away here which is a better option.

Taste: 4
Ambience: 3
Service: 3",3.5,"47 Reviews , 98 Followers",11/24/2017 20:58,0,
Al Saba Restaurant,Nadeem Shaikh,"Usually visit this restaurant on Fridays for lunch with office buddies. The place is packed almost always at lunch time. The food is mostly try your luck kind of a thing can be extremely tasty one day or totally bland at times specially their mutton biryani and tandoori items .
Good value for money but surely needs to improve on customer service and consistency on quality.",3,"22 Reviews , 10 Followers",11/24/2017 12:01,0,
Al Saba Restaurant,Patan,Chicken biryani tastes awesome from al saba restaurant but the only think i dont like is there maintenance which is too bad otherwise its really tasty and worthy too..,4,"7 Reviews , 18 Followers",11/8/2017 23:59,0,
Al Saba Restaurant,Ankit Garhwal,"Visited here n had chicken biryani 5/5, kolhapuri chicken 4/5, butter naan 4.5/5.. must visit it if u wanna have a good gravy based n rotis..north indian mughlai.. service was quick..",4.5,"9 Reviews , 2 Followers",11/1/2017 0:58,0,
Al Saba Restaurant,Sanket Kulkarni,Great quantity and good platting for my starters and other chicken dishes also good quality in tandoori they have to improve on the server and service too,3.5,"2 Reviews , 3 Followers",10/13/2017 1:35,0,
Al Saba Restaurant,SONIYA SINHA,"The place should be visited when only having good biryani is your priority and not the ambiance, hospitality or hygiene.

We visited the place with office colleagues for lunch. The food tastes average other than the Biryani which is simply awesome. We ordered tandoori chicken, chicken hariyali kabab, adarika chicken tikka, chicken & mutton biryani, double ka meetha. Had sweet paan in the end.",3,"90 Reviews , 118 Followers",10/6/2017 11:02,0,
Al Saba Restaurant,Rajit Haridas,Tea was good. Food was ok. Reliable if you work late hours or just want to catch up with friends late night. It's so evidently popular amongst the night crawlers :),3,"107 Reviews , 1807 Followers",9/9/2017 13:00,2,
Al Saba Restaurant,The Greedy Hippo,"The classic example of what happens when all aspects of a restaurant are not taken care of. When your service doesnt compliment the food one serves, it sometimes leads to disaster. Walked in on early lunch and had a tough time asking the waiters to temp down the ac for they have been keeping it at 17 degrees. Agreed the influx of customers at lunch demands that but the early birds shouldnt have to suffer because of that. 

Ordered a variety of dishes only to find out fish is not available. The service time was also too much. I found the waiters to be a little rude. I can sense their awkwardness in serving to an Odia table themselves being odia. 
Neways now coming on to the food. The chicken biriyani does taste good as far as Hyderabadi Biriyani is considered. Other items such as mutton biriyani , paneer masala and dal were also good.

Its a one time visit restaurant but if the restaurant has to give a tough time to counterparts in Gachibowli, it has a long way to go.

Taste: 3
Service: 2
Ambience: 2
Value For Money: 2",2.5,"207 Reviews , 1051 Followers",9/4/2017 22:29,0,
Al Saba Restaurant,Raveendra Medarametla,"You might have heard about the really good biryani or the Haleem or the Irani chai of this restaurant... but I'm here to talk about this amazing paan they serve! This is one of the best paans you get in Hyderabad... this paan comes with really nice tasty filling that you would end up swallowing it completely 😁

If you have not tried the biryani try it and don't forget to end it with the Irani chai and the special sweet paan! It's just the perfect combination!",3.5,"66 Reviews , 639 Followers",8/26/2017 22:03,1,
