Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
Shah Ghouse Hotel & Restaurant,Sumender Reddy,I ordered mutton biryani for lunch today. The mutton was not cooked properly. It was hard and unchewable. I had high expectations from this restaurant as I had heard good feedback from a friend. I was really dissapointed.,1,1 Review,5/18/2019 18:35,0,
Shah Ghouse Hotel & Restaurant,Sushanth Humnabad,I had shawarma so many times in so many places but no one can prepare like him it was so tasty and price was also okay and they always respect the customer instructions,4,"6 Reviews , 19 Followers",5/18/2019 18:23,0,
Shah Ghouse Hotel & Restaurant,Deepali Yadav,They send me wrong order I ordered mutton biryani and they send me chicken biryani and this app is worst app we can't even get in touch with customer care.,1,1 Review,5/17/2019 14:46,0,
Shah Ghouse Hotel & Restaurant,Saket Mujumdar,"In regular days, its a good place to have a good Biryani. But during Ramzan, the quality of food goes down in terms of taste. But Haleem is always good here.",3,"15 Reviews , 20 Followers",5/17/2019 1:32,0,
Shah Ghouse Hotel & Restaurant,Avin Seth,"The place to have one of the best Biryani’s in hyderabad. Chicken and mutton biryani are both awesome. The food is hygenic and well cooked. Chicken 65 and chicken biryani are a must try. Veg starters are also taste worthy and relished at time.

Cheers Rakshita Nath",4,"197 Reviews , 1383 Followers",5/16/2019 12:29,0,
Shah Ghouse Hotel & Restaurant,Asa Reddy Gorusu,"Ordered haleem from shah ghouse, It has got really very good taste, quantity and consistency. Really satisfied with the order. But samll suggestion, please add some more dry fruits",5,"2 Reviews , 15 Followers",5/15/2019 11:15,0,
Shah Ghouse Hotel & Restaurant,Pothumudi,My second haleem this year is Shah Ghouse and after that I have tried at 4 different places. Trust me the taste at shah ghouse stands out and it makes you go back at its crowded outlet and have more of it. 100% delicious,5,"6 Reviews , 2 Followers",5/14/2019 15:08,0,
Shah Ghouse Hotel & Restaurant,Prashanth,forgot to send the spoon.,5,4 Reviews,5/12/2019 18:01,0,
Shah Ghouse Hotel & Restaurant,Akhil Moses,Awesome taste must visit in hyderabad.... Good place to visit with friends or if its for team lunch recently added mandi also... Yummy taste especially haleem,5,"1 Review , 47 Followers",5/11/2019 20:21,0,
Shah Ghouse Hotel & Restaurant,Anu Radha Boddapu,Shah Ghouse is a best place for Hyderabad biryani. Their quality and quantity are really satisfied. They have all the branches with same taste.,5,"2 Reviews , 1 Follower",5/10/2019 8:31,0,
Shah Ghouse Hotel & Restaurant,Mohammad Imtiaz Alam Taj,"I have ordered multiple times from this restaurant and I have never been so upset. Of course I have recieved wrong orders from this place once or twice before which I ignored and not reported thinking these might be human errors but its beyond those now. Orders can't go wrong so many times when you have such a full fledged food business across the city. Yet another incident today where my order was wrong. You can check with my name what I ordered and find the attached picture of what you sent in my very recent order which was on 7th May'19.

Hope you people learn from your mistakes and yes I wouls also like to bring it to notice that the zomato support is no good either. They deny support right on your face which is unprofessional and unethical both at the same time. Guess Zomato needs to upgrade their standards and teach their support reps about what customer service is about and how to do it right.",1,"1 Review , 2 Followers",5/8/2019 2:35,1,
Shah Ghouse Hotel & Restaurant,Netti Netti,"When you will order ,you will get other item ..surprising restaurant..wheather you order chiken you will always get veg cheap cost item. Better to don't order food my suggestion ..because I ordered more then twice got less cost cheap unordered item ..save money",1,1 Review,5/7/2019 23:39,0,
Shah Ghouse Hotel & Restaurant,Dileep,Perfect place to order for mutton Biryani and mandi. Superb taste but a miner issue with this restaurant is it's so busy on weekends and they will not concentrate on ordered items and some times they deliver incorrect order. Otherwise it's awesome...🍖🍗,4,"1 Review , 1 Follower",5/3/2019 23:31,0,
Shah Ghouse Hotel & Restaurant,Kishore Valdas,The waiters were very rude that the hotel is very busy...if you ask for starters and soups they say it will late order biryani🤨🤨...Inam shocked with their behaviour with customers,2,1 Review,5/3/2019 21:40,0,
Shah Ghouse Hotel & Restaurant,Tyson Sairaj,"The contact number in the true caller shows best cheaters in the world... Good
I had ordered for mutton biryani nd I got noodles which are ugly... Wow I am so happy for that
Good keep it up(bullshit)
How careless they are for delivering this type of service to customer who orders for food
This is really disgusting and bullshit
I suggest everyone not to order any food from this restaurant(Shah ghouse gachibowli)
Better remove service from zomato
Many of our friends had many issues from this restaurant, like delivering different food from ordered food, and delivering one shawarma instead of two and others
Zomato authority should take of all these problems which are spoiling the name and fame",1,"1 Review , 1 Follower",5/3/2019 18:07,1,
Shah Ghouse Hotel & Restaurant,Saikumar G,"Food and taste is fabulous, nothing there to complaint but the way they use containers for delivery need to improve. Sometimes for curry orders packages are leaking out. To be top all the facilities provided by restaurant should be in best quality😍",4,"1 Review , 1 Follower",5/3/2019 15:46,0,
Shah Ghouse Hotel & Restaurant,Tahishi Gupta,Ordered special chicken biryani. Biryani was great in taste but ambience was not good. Also this restaurant is too unhygienic and over crowded.,3,"28 Reviews , 34 Followers",5/3/2019 14:23,0,
Shah Ghouse Hotel & Restaurant,Manisha Panda,"Absolutely everything about shah ghouse is amazing. You wouldn't mind the ambience much as food is finger licking good. You can tell that the place serves good food as it is always crowded. They serve the best mutton biryans, shawarmas and murgh musallam ( not sure of the spelling).
5 stars 🌟 only for the food 🤤",5,"19 Reviews , 53 Followers",5/1/2019 19:39,0,
Shah Ghouse Hotel & Restaurant,Lovely Priyanka,"Will be visiting this place at least twice in a month
Chicken biriyani and chicken lollipop will be fab here..
Prawns curry and rumali roti is good.must try Dryfruit Falooda and butterscotch falooda",5,"5 Reviews , 4 Followers",5/1/2019 12:38,0,
Shah Ghouse Hotel & Restaurant,Bhumika,Shwarma was really good. Biryani was average with hard huge chicken pieces. Paneer dish was also average. They have seating for everyone from bachelors to family.,3,"65 Reviews , 12 Followers",4/30/2019 0:32,0,
Shah Ghouse Hotel & Restaurant,Debjit Hazra,"The biryani here I found very delicious, worth of money. All spices were blended and mixed well, but one thing they used a lot of spices that could probably disturb the taste",4,"6 Reviews , 3 Followers",4/29/2019 16:49,0,
Shah Ghouse Hotel & Restaurant,Affan Farooqui,Amazing taste as compare to all other restaurants around Gacchibowli Telecom nagar HYDERABAD.they follow all instructions care fully so 5star,5,1 Review,4/29/2019 1:43,0,
Shah Ghouse Hotel & Restaurant,Nikhil Mucherla,"I ordered an egg biriyani and got a chicken piece in it, disgusting! Never ever going to order from this restaurant again. Disappointed.....",1,1 Review,4/28/2019 17:44,0,
Shah Ghouse Hotel & Restaurant,Shrey Lakhotia,not at all fresh,2,"12 Reviews , 87 Followers",4/27/2019 23:17,0,
Shah Ghouse Hotel & Restaurant,Nawaz Mohamed,The Chicken SP Biriyani was just delicious. Wonderful service. First try in Hyderabad. Definitely one of the best experiences. High speed delivery and hot food.,5,"1 Review , 11 Followers",4/27/2019 0:17,0,
Shah Ghouse Hotel & Restaurant,Kiran Bishaj,"Ordered veg biryani here, the vegetables they used especially beans are awful. The are almost became like drumstick on chewing and cant eat them. Will never order again neither recommend to any.",2,"17 Reviews , 2 Followers",4/24/2019 15:31,0,
Shah Ghouse Hotel & Restaurant,Ravi Singh,"Shah Ghouse Biryani is better than Paradise. It's is very soft and warm when you open a packet and nice spice scent. good quality of chicken its uses for Biryani, I always prefer to eat first this one in Biryani category.",5,2 Reviews,4/24/2019 0:09,0,
Shah Ghouse Hotel & Restaurant,Mohammed Riyazuddin,"Me and my friends has a mandi at Shah Ghouse restaurant which was at Gachibowli, and our experience was really poor comparing to others restaurants in Hyderabad.",3,"20 Reviews , 8 Followers",4/22/2019 19:51,0,
Shah Ghouse Hotel & Restaurant,G V Satish,"Worst food, no quality this would be the worst biryani I ever i had in my entire life. This the chicken biryani without chicken and the chicken is mashed up and keema and I would say this is chicken keema biryani 🤣🤣🤣.",1,"1 Review , 1 Follower",4/21/2019 20:50,1,
Shah Ghouse Hotel & Restaurant,Maheshreddy Bommana,Food taste better here. The food servicing is not that much good. The food preparation time is bit high. If you have patience to wait then you can give a try for it.,3,"1 Review , 5 Followers",4/21/2019 19:26,0,
Shah Ghouse Hotel & Restaurant,S G K,"The Taste of Biryani is So Good, Rate is Pocket Friendly. I Recommend Shah Ghouse for Good Biryani.Good Food Good Taste. Like Shah Ghouse Biryani.",5,"10 Reviews , 11 Followers",4/19/2019 20:30,0,
Shah Ghouse Hotel & Restaurant,Ahamadi Khan,delivered on time,5,"1 Review , 1 Follower",4/19/2019 19:23,0,
Shah Ghouse Hotel & Restaurant,Ajaz Mohammed,No onions for any biriyani full fake delivery. Don't order and believe them they are delivering false biryani and fake identity of original.,4,1 Review,4/18/2019 22:08,0,
Shah Ghouse Hotel & Restaurant,Foodbug,"Biryani is good but tandoor was not up to mark.. but still for non vegetarian, this place is heaven... Plenty of items at reasonable price..",4,"36 Reviews , 1224 Followers",4/18/2019 18:42,0,
Shah Ghouse Hotel & Restaurant,Naresh Rayabarapu,"We ordered egg biryani and we were delivered chicken biryani with chicken replaced with eggs. He tried his best to pose it as egg and biryani but he forgot to remove bones from the biryani.

Wouldn't order egg biryani from here again.",1,1 Review,4/18/2019 9:00,0,
Shah Ghouse Hotel & Restaurant,Narresh Tellakulla,"Ordered sechwan rice from here, the rice was not cooked properly and it was too dry and hard to eat with full off oil. I haven’t expected such food from this restaurant. They should have eaten the food first before it is sending out for delivery.",1,"12 Reviews , 5 Followers",4/16/2019 0:26,0,
Shah Ghouse Hotel & Restaurant,Prashanth Kumar,Ordered Regular Chicken Biryani but the rice was not cooked and the i ordered double masala which i didn't get and the taste was not that good which was great when i ordered before.,3,"3 Reviews , 6 Followers",4/13/2019 15:13,0,
Shah Ghouse Hotel & Restaurant,Priyaranjan Sahoo,Biryani is always tasty. The best part is restaurant remains open till late night. Whenever we have party plan we use to order from shah ghouse,5,"5 Reviews , 4 Followers",4/13/2019 12:21,0,
Shah Ghouse Hotel & Restaurant,Nimra Siddiqui,Taste is good but the service at gachibowli was really poor which compelled the guests to look for another option despite wanting to stay. ..,3,"1 Review , 19 Followers",4/11/2019 15:49,0,
Shah Ghouse Hotel & Restaurant,Hemachand Yadav Gogula,Mandi seema lovely items. Should definitely try it. But item should be hot 🔥 to better its taste. Service in the restaurant were not that good for the family orientated people there will be late what ever you try,4,"7 Reviews , 5 Followers",4/11/2019 15:15,0,
Shah Ghouse Hotel & Restaurant,Jaiwanth Jai,"Very very bad experience for me, the waiter servicing was very bad I really irritated a lot by this environment , very bad feeling to me I requested u please improve customer servicing l, they not even response us I should call 5 more times I really feeling very bad, for me first time such a bad experience to me😑",1,"2 Reviews , 1 Follower",4/11/2019 13:50,0,
Shah Ghouse Hotel & Restaurant,Naga Sankar Devineni,The food served here is good and mutton Biryani is super tasty.the service is friendly. We can order from our car like a drive inn. One of a kind biryani I've ever ate.,5,"2 Reviews , 1 Follower",4/8/2019 12:33,0,
Shah Ghouse Hotel & Restaurant,ప్రత్యూష సూరేపల్లి,"The Biryani is awesome, You will surely crave for it. but only NonVeg biryani.
Chicken Shawarma is toooo good and yummy yummy, starters are also very tasty.",4,1 Review,4/8/2019 6:58,0,
Shah Ghouse Hotel & Restaurant,Prem Vijayan,"Was trying to go to ter Charminar branch but due to small mistake in cab bookings ended up at tiz branch.. took Ter AC hall in d 1st floor.. typical resto arrangement and AC was mild and filled with Biryani Aroma...
Ordered chicken tikka ₹230, juicy well marinated and perfectly cooked chicken, qty was huge.. served with mint chutney, spl.mutton Biryani ₹280, Biryani had huge portion which can easily serve two good eaters, Biryani was served with a egg and about 10-12 pics of tender mutton pcs... Biryani lived up to its legendary status... VFM 5/5...",4,"45 Reviews , 397 Followers",4/8/2019 4:52,3,
Shah Ghouse Hotel & Restaurant,Jai,"This is my first order in SHAH GHOUSE. Nice food perfectly cooked. I ordered Prawns biryani and i never had this taste in hyderabad especially aroma of rice was so tasty. Temperature of food, quantity and packing is awasome......",5,"22 Reviews , 263 Followers",4/8/2019 2:27,0,
Shah Ghouse Hotel & Restaurant,Sanjay,"This is bloody disgusting. I had to wait for more than 120 mins for my order. And after that got a call for cancellation of the order. If you can't sever the order let the customer know about it, don't made him wait for a long time. 120 mins of Sunday is precious for me. To hell with your service...",1,1 Review,4/7/2019 15:14,0,
Shah Ghouse Hotel & Restaurant,Somrhita Kundu,"I visited this place with my brother after reading some great reviews and ratings on Zomato. Though the restaurant claims to be authentic original Hyderabadi taste the Gachibowli branch was open in 2015. Given that the ambiance and maintenance is pathetic. It looks and feel extremely unhygienic to the point that we had second thoughts eating there. Staff was extremely disorganized and there were many customers seen complaining.
So for ambiance and hygiene it's a complete NO...
Food was okay we ordered Apollo fish starter which was very hard. And spcl mutton biryani which was good but nothing exceptional and Paradise or Pista house has better taste than it. Quantity wise it was sufficient for both of us. And it was pocket friendly hence 2 ratings.
I would not be visiting or suggesting this place to anyone.",2,"15 Reviews , 34 Followers",4/7/2019 2:05,3,
Shah Ghouse Hotel & Restaurant,AJAY KANTH ILLURI,One of the finest biryanis i have ever seen. My favorite biryani rather than paradise or pista house. Very tasty food and good looking restaurant,5,"5 Reviews , 2 Followers",4/5/2019 15:18,0,
Shah Ghouse Hotel & Restaurant,Suresh Maddula,I have ordered Egg fried rice and some roties from here at night 11'o clock. The food was ok-ish. I don't know if I ordered in time. Roties were also not that much good.,3,4 Reviews,4/4/2019 15:46,0,
Shah Ghouse Hotel & Restaurant,Nagaraju Kondaveeti,I ordered chicken biryani online.. Zomato delivered it ontime but food quality was very bad.. Honestly I doubt whether they are serving chicken or some other meat.. I had to thrown the biryani that they delivered.. Very bad restaurant that I felt.,1,1 Review,4/3/2019 19:15,0,
Shah Ghouse Hotel & Restaurant,Kishore Karumanchi,not good,1,"2 Reviews , 1 Follower",4/2/2019 15:17,0,
Shah Ghouse Hotel & Restaurant,Ram Kumar,"Worst food received, low quality rice was used, egg fried rice was almost spoiler, unable to eat. Worst experience ever, does not recommend.",1,"1 Review , 1 Follower",4/1/2019 23:55,0,
Shah Ghouse Hotel & Restaurant,TASTE With Saurabh,"It's one of the famous restaurants in Hyderabad for Hyderabadi Biryani. It serves several non veg items. This restaurant is quite crowdy. It's a good place for Family Lunch or Dinner.

instagram.com",5,"61 Reviews , 73 Followers",4/1/2019 6:14,1,
Shah Ghouse Hotel & Restaurant,Jaswanth Chowdary,It is completely biryani house.. You will not ❌ get satisfied every time. But u can't find these type of biryani in Hyderabad. Very crowded place have to wait much time to get a seat. Ambience is below. Price is very low when compared to other restaurants,4,"14 Reviews , 19 Followers",4/1/2019 0:23,0,
Shah Ghouse Hotel & Restaurant,DieEating,"To sum it up - ""Amazingly Delicious"".

We ordered the enormous Tandoori Family Platter, fresh Apollo fish and the massive ""Jumbo Pack"" Biryani.

Tandoori Family Platter (hand for scale) - This beast consist of 5 whole chickens (different kebabs), boti kebabs and seekh kebabs ... Served with 8 rumali rotis
and
Apollo Fish (The plate in top middle which is not so small but looks tiny in front of the platter)

Jumbo Pack Biryani - This delicious biryani is the one to die for. Arguably, one of the best Hyderabadi Biryani, it is served with Egg curry & raita and can easily feed an entire family.

Price:
Tandoori Family Platter: Rs. 1300/-
Apollo Fish: Rs. 240/-
Jumbo Pack Biryani: Rs.600/-

Food : 4.5/5
Service : 4/5
VFM : 4.7/5

Follow @dieeating18 on Instagram for more food reviews and offers
https://www.instagram.com/dieeating18",4,"27 Reviews , 42 Followers",3/31/2019 22:30,3,
Shah Ghouse Hotel & Restaurant,Anil Kumar,The ordered veg biryani was without vegetables..I don't understand how this is called a veg biryani..the quantity is good matching to the cost.,1,"4 Reviews , 2 Followers",3/31/2019 15:59,1,
Shah Ghouse Hotel & Restaurant,Jitta Raghavender Rao,"Great food. Okay-ish ambiance. Decent service. Exactly the place you want to dine with good ol' friends.
The likelihood of finding a parking spot during weekends is slim to none.",5,"3 Reviews , 90 Followers",3/31/2019 15:46,0,
Shah Ghouse Hotel & Restaurant,Majid Ali,One of the best Biryani restaurant in Hyderabad. Kebabs and other mughlai dishes are also delicious. Highly recommended for all non-veg lovers!,5,"3 Reviews , 32 Followers",3/31/2019 0:26,0,
Shah Ghouse Hotel & Restaurant,Arpa Ghosh,"Visited this place on 24 March,2019, as one of my friend invited us to have a lunch party there. We went there around 1 pm and it was pretty difficult to get a car parking there, but we managed one. Not to mention that the place was literally overcrowded! Such is popularity of this place! Lets find out, how the experience was.

Ambiance

=========

Its a multistoried restaurant. And every floor was full to the brim, with several Biriyani crazy people! We got seated at the second floor. The floor was brimming with people and hardly any empty table. The seats were well laid out , comfy and spacious. Ratings - 3.5/5.

Service

=========

The waiter took some time to take the order and quite some time to deliver the food. He paid heed to whatever requests we made and was keen to help. Overall service was fine. Ratings - 4/5.

Food

=========

Here comes the big deal. Lets find out if all the craze that this place generates, is worth it? Actually four of us were there for the lunch and the waiter recommended ""Family Pack"" chicken Biriyani along with Reshmi Kebab and Ginger chicken for starters. The starters arrived and they looked yum! The Reshmi Kebab was wrapped in an fluffy wrapping (made with the non-yolk part of the egg) . The kebabs were so soft that it literally melted in our mouth. The ginger chicken was tasty as well. Must mention that both the starters had ample amount of chicken pieces, which was pretty filling for even four of us. Then came the ""Family Pack"" Biriyani, which was more than enough for even four of us( we even had to parcel the leftover). The Biriyani, here has a very different taste here. Its not that spicy but its delicious! No wonder, this place is so famous! Ratings - 4.5/5.

Value for Money

============

All these food, for just thousand bucks! Need I say more. Pisa Vasool. Ratings - 5/5.

Lets calculate,

Rating = (Ambiance + Service + Food + VFM)/4 = 4.25

Final Thoughts

=============

If you are in Hyderabad and looking for Biriyani experience ( also soft and yummy kebabs), then visit to this place is an absolute must! Highly Recommended!",4,"32 Reviews , 70 Followers",3/30/2019 11:09,3,
Shah Ghouse Hotel & Restaurant,Saurav M,"Ordered food via swiggy and got old and rubbery chicken. Of course it was stale and leftover stuff which was remodeled and resold. Shameful conduct,never ordering again.",1,"18 Reviews , 12 Followers",3/30/2019 6:48,0,
Shah Ghouse Hotel & Restaurant,Kiran,"The food was really bad. Onion Salad was not served. Worst taste. Rahtha and the fish ordered smelled very bad, I was completely disappointed with Shah Ghouse biryani",1,1 Review,3/29/2019 14:52,0,
Shah Ghouse Hotel & Restaurant,Owais Khan,"This is one of the best Restraunt in Hyderabad.....
Here Food is awesome and has perfect taste. It also provides best service. Here I am visiting since 2016 and never got rid of the food..",5,"2 Reviews , 1 Follower",3/29/2019 10:37,0,
Shah Ghouse Hotel & Restaurant,Gourmet_stan(Soumya Sagarika Nayak),"Loved the chicken biryani totally. Mild spices,well cooked rice,4 big chicken pieces. But somehow got disappointed by the butter Naan and chicken Masala. Anyways heaven for Biryani lovers.",4,"163 Reviews , 1204 Followers",3/28/2019 10:30,2,
Shah Ghouse Hotel & Restaurant,Qkahmed,Shah Ghouse Hotel Did not deliver my order after making payment online. Zomato to ensure my online payment to be refunded as early as possible.,1,"1 Review , 1 Follower",3/27/2019 2:19,0,
Shah Ghouse Hotel & Restaurant,Rag,Our regular place to have chicken/mutton biryani. The flavour is awesome. Can't get the same anywhere. Most favourite is special chicken biryani. The biryani will be completely different compared to the regular restaurants style.,5,4 Reviews,3/26/2019 19:53,0,
Shah Ghouse Hotel & Restaurant,Ha,Ordered chicken briyani and vegetables briyani. It's was good as usual!! If they could increase the paneer in the veg briyani that would be brilliant.,3,"86 Reviews , 145 Followers",3/26/2019 2:49,0,
Shah Ghouse Hotel & Restaurant,Bhatnagar Benni Korani,"Please don't visit this place in the night if at all you are going along with your family...
No service after 12:00 as the zomato says it's open upto 2:00...complete missguiding and fooling customers....
I'm a fan of the biryani served here...but the staff,the timings,and the cleanliness over here is a clean bullshit...
Better to visit the other branches like shalibanda and tolichowli...please don't visit this holy hell....!
I posted some pics just look at the table where we dine to eat...yuck...!",1,"1 Review , 4 Followers",3/24/2019 1:06,0,
Shah Ghouse Hotel & Restaurant,Raparthi Shekar,I have ordered through Zomato 1 chicken and 1 Veg biryani and received Chicken and Egg biryani.  This is second instance happened.  I have thrown away the Egg biryani and also the taste of the Chicken biryani is not so good.....,1,"1 Review , 8 Followers",3/23/2019 6:05,0,
Shah Ghouse Hotel & Restaurant,Nitin Bhapkar,"Most disappointing experience ever! Ordered for vegetable biryani during midnight hours from this restaurant. Delivery through swiggy was quick and swift but to my surprise I received only biryani rice, absolute no vegetables or masala. Very bland taste too. I do not understand why these restaurants cheats customers if they out of stock. I would not recommend anyone to trust this restaurant",1,"15 Reviews , 94 Followers",3/23/2019 1:05,1,
Shah Ghouse Hotel & Restaurant,Gurtejbir Sandhu,Horrible biryani this is what we got when we ordered on Swiggy. It looks like you just want to make money selling biryani and left over pieces,2,"28 Reviews , 5 Followers",3/22/2019 22:07,1,
Shah Ghouse Hotel & Restaurant,Rahul Kumar,"Offers one of the Best Biryani's in Hyderabad! Also their Irani chai is awesome. Both of them are must try, you'll not be disappointed. Place is little crowdy though.",4,"11 Reviews , 3 Followers",3/22/2019 2:07,0,
Shah Ghouse Hotel & Restaurant,Bhawana Bahuguna,"I had heard a lot about this place so I went there. The dining area was pretty jammed and there seemed a lot of dirt lying around like used napkins, food etc. I anyway passed it for the fact that the place is all time busy. But then I saw a RAT nibbling on the scattered food. I reported this to the manager and he told me it's okay and 'ek do Galti toh ho jati hai' and they literally forced me to pay for my order which I did not even touch. The staff was highly rude and it has been one of the worst experiences in Hyderabad.",1,1 Review,3/17/2019 16:05,0,
Shah Ghouse Hotel & Restaurant,Shiva Kumar Chary,"Original Hyderabadi and ghee flavoured mutton Biryani is my fav item from this restaurant and I am totally addicted to this dish😍😍😍

Best quality too, not ₹300 I am ready to spend ₹600 for a dish like this.",5,"5 Reviews , 24 Followers",3/16/2019 23:14,0,
Shah Ghouse Hotel & Restaurant,Manojkumar D Nambisan,"Food is decent and tastes palatable, not the best, though not very comfortable with the hygiene. Ambience is average, service is poor. Good value for money if one can ignore the ambience and service.",3,"29 Reviews , 11 Followers",3/16/2019 12:09,0,
Shah Ghouse Hotel & Restaurant,Prasun Gokhlani,Can't ever say no to this place how much ever crowded it gets or the time one has to wait to get a seat here. Biryani is simply amazing definitely among the best in Hyderabad,5,"25 Reviews , 5 Followers",3/16/2019 12:05,0,
Shah Ghouse Hotel & Restaurant,Satyajit Behera,"The hotel never updates the status of the order. I called Zomato support after 20 mins of placing the order, then the Zomato support team calls the hotel to accept the order and then they update the order. Next them mention it will be delivered by 1:11pm but again no update. I called again at 1:15pm to check what happened to the order. They again called the hotel to get an update. Then they mention your food is still getting prepared, its in the kitchen. What the hell the order that should have delivered way back its still in kitchen and you guys don't mind to update or apologize. I asked to cancel the order and Zomato said it can't cancel as it will be waste of food. Great and I am stuck with the hotel's will to deliver it or not. Pathetic service.",1,1 Review,3/15/2019 13:33,0,
