Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
T Grill,Pallavi,"Been here for dinner. They have both open air and restaurant style sitting. We opted for open air. The ambience is dull. Could be more brighter. The food service was fast. Prices are reasonable. The quantity for biryani/pulao is sufficient for 2. The food is a bit spicy. Taste is good.

Ambience 3/5
Food 4/5
Price 4/5
Service 3.5/5",4,"14 Reviews , 25 Followers",8/20/2018 15:11,0,
T Grill,See Hari Teja,"Super b biryani and also paya is awesome here and coming to non veg starters you will love it great taste with the cool environment ...

You should try

Mutton paya
Non veg starters
Biryani and also pulao will be great than biryani",5,"16 Reviews , 27 Followers",8/15/2018 11:28,0,
T Grill,Satya Todeti,Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order,1,"2 Reviews , 5 Followers",8/11/2018 22:12,0,
T Grill,Shiva Ram,"Visited for dinner. Service is good, ambience make you to feel free.Ordered soup chickenSarter, bagara rice,Kodi kura all are satisfactory.price ok.",3,"12 Reviews , 2 Followers",8/8/2018 11:17,0,
T Grill,Amruta Srinivasa Gupta Boyina,The Hotel is Full cheating we are very much disappointed . It is Not worth going . Buffet is Full cheating we are fed up  . The varities are less and The Buffet is Like alakarta . Food is also so so,1,"1 Review , 2 Followers",8/2/2018 15:34,0,
T Grill,Kundhan Reddy,"I have to say.. TGrill has the best menu...
The non-vegetarian items are awesome
And the taste is also good..
I'm impressed.
Thank you Nithin bro! :)",5,"1 Review , 30 Followers",7/31/2018 18:41,0,
T Grill,Avishek Bera,"Ordered chicken biryani from this place...worst biryani I ever tasted in my life. I never expected such tasteless biryani from a place like this in Hyderabad. If you are looking for good food, you must avoid this place.",1,"17 Reviews , 6 Followers",7/28/2018 14:02,0,
T Grill,Siddharth Boddupalli,"This is it! If you're in the mood for some telengana good, head here. Keep in mind that their biryani is just about average of not meeehhhh.... But the rest of them daily specials are so so so delish and spicy..... Really spicy but, You'd be licking your fingers.

I've not seen anyone come here to try their Chinese and vegetarian as I don't think it would stand out at all. But again, their bheja fry, their iguru, their kheema and the meats that they have are amazing!!! Their bagara rice along with the kheema and mutton iguru was too too good.

I'll definitely give them a try again at least to check out the daily specials.",4,"106 Reviews , 1160 Followers",7/22/2018 16:10,0,
T Grill,Ankit Aggarwal,"It amazes me to see the current rating of the restaurant on Zomato. The taste of food, service and unhygienic food/ambience describes a holistic and gloomy conditions of the restaurant.
The food quality has degraded with time. I would never visit it again.",1,"23 Reviews , 9 Followers",7/20/2018 0:21,0,
T Grill,Ajay Ratho D,"Restaurant Food Ambience weather was sexy it was drizzling when I visited Drizzle made more exciting 🤩😍 All Were Good Except Staff I almost waited 30 mins for Food
Though I liked The Place 😊",3,"7 Reviews , 35 Followers",7/18/2018 13:03,1,
T Grill,Trishna M,"Ordered a nice dinner for two from T Grill. The prices are mediocre and I placed my order late night via Uber Eats. Following is my experience-:

Service- The parcel came in around 10 minutes later than estimated. The delivery boy called once he was outside our society. 3/5

Presentation/Packaging- It was a usual packing. Nothing extraordinary nor anything bad about it. 3/5

Food- Food was fine but what really killed my appetite for it was the amount of chillies added. We tried the following-:

Paneer Pulao- It had a nice quantity, sufficient for two. There were average number of paneer pieces. It tasted quite yum. The masala was ample inside. Too spicy which killed it's essence. 3.5/5

Gobi 65- A good quantity for two, it tasted like a typical fried Gobi. Nothing extraordinary, the usual. 3/5

Will I order from here again? I will only if they decrease the spice level. Despite mentioning it clearly as an extra special instruction, it was supremely spicy which made me fill my stomach with water.",3,"316 Reviews , 1156 Followers",7/8/2018 16:16,2,
T Grill,Sayir Ashai,"Nice place for lunch around Financial district.
I visited with my team and tried their biryani and kebab. Both were good.
Food here is spicy and tasty but don’t expect much on the ambiance.

Nice place to eat around IT Hub.",4,"15 Reviews , 12 Followers",6/28/2018 2:03,0,
T Grill,Kiran Thota,"awesome place to be during evenings, must try kunda biryani it was well cooked nonveg starters and this place has a good ambience, outdoor seating is nice.",4.5,"78 Reviews , 117 Followers",6/26/2018 22:18,0,
T Grill,Chanda,"Food was good , tried biryani and prawns dishes both are good , nice garden ambiance , service was good but waiting time wasnbit high compare to other restaurants",4,"106 Reviews , 763 Followers",6/23/2018 22:17,0,
T Grill,Ramaiah Chowdary,"One word YUKk !!! Uncooked, smelly grilled prawns , tasteless chicken biriyani ( both kunda & dum) served by dumbest waiter B NARASIMHA . When reported the quality gave irresponsible responses that he only serves and doesn’t bother about anything else.",1,"16 Reviews , 14 Followers",6/22/2018 13:57,0,
T Grill,Yash Paradkar,"Great place to have lunch or dinner with a group. Great atmosphere and you get a feeling of being close to nature, as everything has a tribal-like theme. Also, indoor seating is available, but the outdoor one is the real deal here.

Though the food is pretty much average, nothing great. Do note that waiting times are huge, and it's better for groups than just 2-3 people.",4,"57 Reviews , 42 Followers",6/20/2018 0:43,0,
T Grill,Veda,"This place is the best bet for authentic telengana house old favourite Bheha fry, kodivepudu and kheema pulaov. Why do you need posh indoor ambience when you can munch on tasty bites under the moon. This was one of them were we dint have to wait for the serving and friendly staff.Loved food and the quiet and pretty decent setting. If you dont mind spending a few bucks its a must for quick bite!",5,"21 Reviews , 67 Followers",6/15/2018 15:06,1,
T Grill,Yugandhar Uddanti,"As far as i can remember this is the best chicken pulao i ever had.
The sole reason im stll writing is because zomato wouldn't let me finish in 60 words.",5,"26 Reviews , 25 Followers",6/13/2018 20:21,0,
T Grill,AmitKumar,Average food. Bad service. Open place and good to sit outside and eat on a breezy night but not enough to visit again due to the food quality and service.,2,"2 Reviews , 1 Follower",6/12/2018 22:36,0,
T Grill,Aditya Arthas,"Really amazing place to hang out with friends and family. Ambience is perfect for clicking decent pictures. Definitely, a treat to the taste buds!",5,"1 Review , 7 Followers",6/11/2018 18:31,0,
T Grill,Farooq Shaik,"Bad ambience, ok food.  Soups were great. Had some non veg starters which were not very tasty and felt a bit raw.  Naans and curry was nice. Horrible biryani. Roaches in sink  :x",2,"15 Reviews , 12 Followers",6/6/2018 20:24,0,
T Grill,Sek Kasib,Nice food had here nice biryani ....nice service nice ambiance ....can be improve the air contioner....rest every thing is good... looking forward to come again.,4.5,"3 Reviews , 1807 Followers",6/3/2018 12:58,0,
T Grill,Liza Pradhan,Average food had.... Here.... Only the part is price reasonable... But did not liked the taste of food .. had chicken biryani and other starters...which not like last time visit ... .......,3,"3 Reviews , 1920 Followers",5/23/2018 19:36,0,
T Grill,Priyanka Paul,"Open sitting arrangement .Good to go in the evening.
Tasty food with decent price. Try the cocktails or mocktail .Its nice .
Good service
Have large area for parking.
Can improve the ambiance by keep it more clean and decorative.",4,"62 Reviews , 57 Followers",5/15/2018 15:47,0,
T Grill,Amarender Reddy Godala,"It used to be good, since last few months food quality and quantity changed. They will serve any grass in the name of palak.. not suggestable at all..",1,"4 Reviews , 16 Followers",5/10/2018 20:51,0,
T Grill,Srini Vas,"A decent place to get away from the crowded restaurants. This restaurant is an open type one on a sprawling area . I would suggest going for dinner and not for lunch as these are hot summers. we were 4 of us our family. ordered natu kodi biryani, butter nan and paneer butter masala . the taste was good. portion size ok. Food is expensive relatively. but the cool breeze and the ambience made up for it and we enjoyed the night.",4,"17 Reviews , 46 Followers",5/10/2018 1:32,0,
T Grill,Kirti Singh,"4.5
Keema curry-5. Star item of the day
Paneer butter masala-2.5
Dal fry-4
Chicken-4
Butter milk-5
Quality-4
Quantity-5
Price-4 decent
Packaging-5 spill proof. Impressed by buttermilk packaging
Nice food and delivery by Dwight was also quick",4,"121 Reviews , 3017 Followers",5/5/2018 16:12,4,
T Grill,Arun Tej,"Went there the other night with a couple of friends for dinner and I was truly disappointed. The food didn’t taste really well and the ambiance wasn’t great too. The rice was polished a bit too much and the Pulkas felt like papad. Had good expectations from Kothimeera chicken but it was all bland. On top of all of these, the waiters demanded for tip. Yes, they demanded how much tip we leave.",2,"159 Reviews , 651 Followers",4/30/2018 9:18,2,
T Grill,Sandeep Patel,I could have given a 5 but then cleanliness could be improved especially in lunch timings ... a regular visitor only because they have the best ribs in town ... ummmm they just melt in your mouth ! Awesome spicy food a good ambience... place has potential 👍,4,"45 Reviews , 82 Followers",4/25/2018 22:31,0,
T Grill,Akshara,recently had chicken biryani.and natukodi vepud .... It's horrible experience.... Food was ok ok ...m but coming to hygiene level it was totally disappointed .... Table was not at clear asked the two times for clean plate ........,1,"16 Reviews , 2922 Followers",4/16/2018 15:07,2,
T Grill,Bahul Bijji,"We went to T-Grill yesterday for lunch overall experience was very nice. food , service, ambience and location everything was very good. Nice place to hangout with friends & family.",5,"1 Review , 2 Followers",4/12/2018 12:09,0,
T Grill,Moula Basha,star is only for ambience and average food . here they also serve food which is cooked one day before. I got served raw biryani and kababs .. food is not fresh,1,"20 Reviews , 2 Followers",4/11/2018 17:42,0,
T Grill,Love Gupta,The food quality is not that greay but a good place to go and hangout with friends. They have a good area for kids to play. The food can be improved and the service needs to be improved.,3,"16 Reviews , 98 Followers",4/8/2018 14:32,0,
T Grill,Vakul Vankadaru,"Best mutton biriyani I ever had, Also try fish its the best, from the first time I tried biriyani here I always ask when people suggest restaurants is it better than Tgrill or not.

Regularly order from here",5,"6 Reviews , 21 Followers",4/4/2018 16:51,0,
T Grill,Rajesh Krishnan,"A randomly sudden decision took me and a couple of my colleagues to this place on a weekday lunch. we were unsure of our choice when we saw a few people sitting under the open huts and dining in the heat wave. But the moment I opened what seemed like a kitchen door, I was thrown aback to see 100s of people belting some South Indian meat. Man, this place is an oasis in the Puppalguda desert!
We being mutton lovers, ordered a nalli starter and charcoal mutton chops. looking at the crowd we were mentally prepared to go back to office in the evening post chai break but the waiter promptly brought the food in less than 10 minutes with a scalpel like tool with which we were to operate the nalli. Our eyes shone. The nalli did not disappoint us. we then dug into the chops. all my hours spent in drooling at pork ribs on YouTube were redeemed. this mutton chops did the deed. the meat wasn't the slimy, fatty kind melting off the bones, but was the perfectly grilled meat willing to separate from the ribs at our mildest effort. we were already dreaming of another plate but decided against it in the best interests of our bellies. then came the main course - rotis, mamasam pachadi and chicken biriyani. first bite of the mamasam pachadi threw our chairs back by 5 feet. we decided to ask the waiter to pack the biriyani and order another round of rotis to honour the pachadi. for a person who consciously keeps away from gongura chutneys, this one which clearly had gongura was just perfectly sour - a bit more sour and I wouldn't have cared to write this review. the meat was invisible. we had to spot a narrow bone in the pachadi to even know there was mutton. it was just mystically Omni present in the meat. I guess this is what you would call divine food.
amen.",5,"51 Reviews , 149 Followers",3/27/2018 22:50,0,
T Grill,Itz Sai,Been here multiple times and the food is always good..very good ambience in the evenings..only issue is their food is spicy even after u mention it to be low spicy..,4,"16 Reviews , 16 Followers",3/17/2018 21:18,0,
T Grill,Raghunatha Reddy Ontikommu,"On the way back home from Mrugavani National Park, had a stop here for lunch. I really felt the present state of this place like lot of things gone missing. First impression, no one at the parking to guide or coordinate it, all were parked zigzag, welcomed by foul odour at that point.
Huge place, but no one seem to let us know of how to proceed further, like where to sit or dine, especially if it was first time like me. Initially noticed an outdoor seating, organized perfectly under hut shape units spread across the whole area with vibrant chairs and tables. Felt like scorching sun breeze wouldn't make us withstand it for quite long and so thought not an good idea to have lunch outdoors, also felt kitchen exhaust smoke widespread. No one cared to guide until I personally asked of any indoor is available.
So shifted to inside dining room, great relief finding at a corner a place for us. Our order was Veg platter - not worth price, taste, quantity. Jumbo chicken Biryani - evenly cooked, tender chicken, not so flavorful, Mutton Biryani is good.
Service lag, may be of huge rush. Missing fine dine features, asked for finger bowl but got an answer to wash hands outside.
Village back drop artifact, greenery are little bit saviors. May be at evening hours, outdoor seating could be good choice. Anyway no thrill at T grill.",3,"104 Reviews , 2833 Followers",3/15/2018 11:22,3,
T Grill,Neha Aggarwal,A different place which used to serve finger licking food. Service is very slow. Only instant ice cream is amazing. I can give 5 stars to the Ice cream.,2,"91 Reviews , 191 Followers",3/15/2018 10:41,0,
T Grill,Vemulapalli Sharmista,Good place to hangout with large number of people.Service was good and fast.Fine and nice dining place.Menu has the regular cuisine and which has a great taste as well.,4,"63 Reviews , 142 Followers",3/14/2018 16:20,0,
T Grill,Manoj Atmakuru,Good place to pass time with buddies in the open air varandah restaurant. Ulavacharu Veg Pulao and Kaju Masala are my favourites here. Service takes time during daytime as it’s the most happening place around the IT corridor.,4,"9 Reviews , 50 Followers",3/3/2018 11:55,0,
T Grill,Nabh Singhal,"A different kind of taste for chicken lovers,veg is not that good,one time visit is not bad idea and it has huge open space for dining and staff is also co operative.",3,"13 Reviews , 835 Followers",2/21/2018 2:12,0,
T Grill,Akanksha Prakash,"Horrible service , Tasteless food, poor service, worst ambience ,Too costly,Will never visit again to this restaurant.Veg and Non-veg food both are worst",1,"2 Reviews , 9 Followers",2/16/2018 14:36,0,
T Grill,Thanoj Katepally,Yesterday we had lunch at T-grill. We ordered chicken wings and panner kabab. Chicken wings were good and panner kabab was just okay. Naan and panner butter masala is good. We ordered chicken biryani and it was substandard and we are disappointed. Ambience is good for night dinner.,2.5,"21 Reviews , 19 Followers",1/20/2018 20:34,0,
T Grill,Sudheer Reddy,"Firstly this restaurant is very untidy and noisy. The ambiance was the worst and it is crowded and untidy place. So couples who want to have a good time please stay away.

However the food was ok. You can visit this restaurant once to just have a taste of the dishes. I still wonder why most people prefer t-grill despite all its negatives. 👎

Overall rating: 2/5 (just ok)
Taste of food: 3/5 (average)
Ambience and cleanliness: 1/5 (worst)
Service: 2.5/5 (below average)

Thank you 🙏 for reading. Please follow me so that you won’t miss my latest reviews.",2,"50 Reviews , 223 Followers",1/4/2018 14:56,1,
T Grill,Arpita Sarkar,Worst experience in sense of service. We came to this place group of 9 people. They were taking forever to take the orders. We received piece of hair in one of the starter. We had to seek the people to take our orders. Quantity of all the starters was very less. Every time we needed to ask them to serve. They were leaving the starters just like that on table. All the dishes were average or can rate them below than that as well. None of them was extraordinary. Waiting for main course was more than 30 mins.,2,"2 Reviews , 2 Followers",12/22/2017 19:32,0,
T Grill,|| Viharika Rathode ||,"It’s situated after icici building,spread into huge place .
Went for lunch here, ordered Masala Kulcha tasted ok, Murgh Malai Kebab was good and kheema Pulao , which was special dish that day , was good , but it’s always crowded due to the offices nearby .",4,"144 Reviews , 1028 Followers",12/19/2017 0:17,5,
T Grill,Meher Chaitanya,A good place for some Telangana taste! The grill items are really good. The biryani here is tasty and prepared with good ratio of rice meat and spices in perfect proportion! A little above budget pace but a good place to hangout with a projector and some bonfire under shacks,3.5,"29 Reviews , 177 Followers",12/16/2017 20:19,0,
T Grill,Ranjith Regulla,"I  went with my office team and was disappointed with the cost and food taste.

We tried Mutton Kunda Pulav and it costed us 349 INR but was not worth it. and taste was not that awesome.

Ambiance was good though .",2.5,"32 Reviews , 113 Followers",12/15/2017 14:34,0,
T Grill,Raghu,"Located near Varun motors,
Been to this pace for lunch,
Place is huge with good outdoor seating.
Ordered chicken corn soup, boneless chicken kebab, chicken and mutton biryanis.
Chicken corn soup is ok.
Chicken kebab, soft and tender, tastes good, which is worth a try.
Mutton biryani is ok.

Cons : no proper service and waiting time is more.

Overall ok.",3,"443 Reviews , 1016 Followers",12/5/2017 1:04,9,
